"","State","County","Hispanic","White","Black","Asian","Native","Pacific","Income","TotalPop","Men","Women","Citizen","hospital_count","population_hospital_ratio"
"2388","Texas","kleberg",69.5,22.2,4.6,2.2,0,0,36889,32029,16601,15428,22713,1,32029
"2389","Texas","knox",32.75,60.45,6.5,0.1,0.1,0,39823.5,3796,1902,1894,2656,14,271.142857142857
"2390","Texas","la salle",83.2,15.3,0.9,0,0,0,37292,7191,4021,3170,4589,5,1438.2
"2391","Texas","lamar",6.85,76.95,11.15,0.3,0.2,0,40048,49566,24057,25509,36565,1,49566
"2392","Texas","lamb",49,49.2,1.4,0,0,0,42431,13742,6966,6776,8993,1,13742
"2393","Texas","lampasas",18,76.5,3.7,1,0,0,47377,20219,9908,10311,14642,1,20219
"2394","Texas","lavaca",15.9,77.5,5.15,0.25,0,0,49048.5,19549,9456,10093,14044,1,19549
"2395","Texas","lee",17.4,68.5,10.35,0.05,0,0,55565,16664,8393,8271,12017,10,1666.4
"2396","Texas","leon",9.2,80.7,7.4,0.5,0.2,0,49316,16819,8308,8511,12286,2,8409.5
"2397","Texas","liberty",12.15,74.1,6.7,0.25,0,0,49758,77486,38184,39302,54014,4,19371.5
"2398","Texas","limestone",23.95,57.5,18.25,0.15,0,0,37974.5,23454,12091,11363,16277,4,5863.5
"2399","Texas","llano",5.65,91.6,0.6,0,0,0,42924,19323,9219,10104,15932,1,19323
"2400","Texas","lubbock",30.5,59.7,4.3,1,0,0,46765,290782,143698,147084,211488,5,58156.4
"2401","Texas","lynn",48.7,45.2,0,0,0.8,0,39563,5764,2902,2862,3959,1,5764
"2402","Texas","madison",15.8,73.75,9.25,0,0.2,0,46311,13838,8648,5190,10981,27,512.518518518518
"2403","Texas","marion",3.6,67.95,24.2,0.25,0.3,0,33078,10248,4900,5348,8368,28,366
"2404","Texas","martin",39.35,57.95,1.65,0,0.4,0.35,55407.5,5252,2624,2628,3355,4,1313
"2405","Texas","mason",24.85,71.4,0.05,3.15,0.55,0,41469.5,4066,2196,1870,3034,5,813.2
"2406","Texas","matagorda",38.45,52.3,9.1,0.5,0.1,0,41820,36598,18119,18479,24817,2,18299
"2407","Texas","maverick",93.9,1.8,0,0,0,0,32115,56548,27870,28678,26911,1,56548
"2408","Texas","mcculloch",31.2,66.5,0.2,0,0,0,46042,8273,4086,4187,6061,1,8273
"2409","Texas","mclennan",20.15,62.75,10.5,0.6,0,0,39778,241505,117708,123797,168290,2,120752.5
"2410","Texas","medina",52.25,44.3,0.2,0.1,0.25,0,55446.5,47392,24482,22910,34510,3,15797.3333333333
"2411","Texas","midland",34.05,55.65,4.35,0.65,0.1,0,67636,151290,75306,75984,99489,2,75645
"2412","Texas","milam",25.7,66,7,0.2,0.1,0,45313,24344,12087,12257,17287,2,12172
"2413","Texas","mitchell",34.6,56.75,7.1,0.3,0.25,0,49006,9169,5665,3504,6891,5,1833.8
"2414","Texas","montague",8.5,89.7,0,0,0.1,0,45838,19478,9597,9881,14279,1,19478
"2415","Texas","montgomery",19.8,70.2,2.3,1.4,0,0,65266,502586,248919,253667,327669,43,11688.0465116279
"2416","Texas","moore",50.95,38.45,2.25,6.95,0.2,0,50769,22281,11512,10769,11050,2,11140.5
"2417","Texas","morris",9.4,64.6,23,0,1.2,0,38397,12700,6103,6597,9447,4,3175
"2418","Texas","nacogdoches",10.5,67.4,11.9,1,0.1,0,41230,65531,31409,34122,46172,2,32765.5
"2419","Texas","navarro",22.2,56.9,13.9,0.4,0,0,42470.5,48118,23717,24401,31640,1,48118
"2420","Texas","newton",3.45,68.2,28.7,0.35,0.25,0,42782,14231,7347,6884,10955,2,7115.5
"2421","Texas","nolan",29,65.9,4.4,0,0,0,42448,15061,7618,7443,11053,1,15061
"2422","Texas","nueces",62.3,30.5,3,0.6,0,0,47907,352060,173195,178865,247141,4,88015
"2423","Texas","ochiltree",49.4,48.6,0.3,0.2,0.7,0,52328,10642,5439,5203,5697,1,10642
"2424","Texas","oldham",14.4,72.2,6.1,0.5,0.5,0,50893,2071,1137,934,1344,1,2071
"2425","Texas","orange",6.5,88.1,1,0.6,0.2,0,49023,83217,41232,41985,61693,38,2189.92105263158
"2426","Texas","palo pinto",17.3,80.1,2.8,0,0.9,0,39244,27921,13822,14099,20257,1,27921
"2427","Texas","panola",7.5,76.8,13.95,0.05,0,0,50175,23900,11536,12364,17319,2,11950
"2428","Texas","parker",9.9,86.5,0.9,0.3,0.3,0,63769,121418,60724,60694,88681,1,121418
"2429","Texas","parmer",62.15,35.95,1.6,0,0.2,0.05,46827.5,10004,5150,4854,5731,1,10004
"2430","Texas","pecos",62.3,31.6,1.3,0.15,0.35,0,49726.5,15807,9003,6804,10754,2,7903.5
"2431","Texas","polk",8.65,75.3,9.25,0.1,0.25,0,38741,46113,24757,21356,34280,22,2096.04545454545
"2432","Texas","potter",30.6,43,4.5,0.9,0.2,0,35167,122352,62842,59510,77368,5,24470.4
"2433","Texas","reagan",67,30.9,1.7,0,0,0,52181,3598,1853,1745,2064,1,3598
"2434","Texas","red river",5.15,82.9,9.2,0,0.35,0,36244.5,12567,6100,6467,9774,1,12567
"2435","Texas","reeves",77.3,17.5,3.5,0.4,0,0,36563,14179,8004,6175,8215,1,14179
"2436","Texas","refugio",49.25,42.95,5.9,0.1,0.1,0,44668.5,7277,3636,3641,5468,1,7277
"2437","Texas","roberts",2.8,95.5,0,0.5,0.1,0,63889,931,442,489,649,1,931
"2438","Texas","robertson",12.7,77.1,15.9,0.3,0.1,0,47583,16532,8262,8270,11709,1,16532
"2439","Texas","rockwall",13.1,74.7,4.9,2.1,0.2,0,96280,85536,41950,43586,57469,2,42768
"2440","Texas","runnels",29.1,68.1,0.85,0.05,0.15,0,44001.5,10445,5181,5264,7668,2,5222.5
"2441","Texas","rusk",15.9,65.6,18.5,0.2,0.1,0,46552,53457,28172,25285,38579,2,26728.5
"2442","Texas","sabine",4.9,89.6,8.4,0,0,0,31344,10440,5090,5350,8247,2,5220
"2443","Texas","san augustine",5,68.9,22.8,0,0.8,0,28443,8695,4152,4543,6809,1,8695
"2444","Texas","san patricio",47.45,48.2,0.85,0.5,0,0,53520.5,66070,33039,33031,46070,1,66070
"2445","Texas","schleicher",50.5,49.1,0.1,0.2,0,0,55543,3224,1582,1642,2015,1,3224
"2446","Texas","scurry",39.85,57,3.7,0.3,0.15,0,58482.5,17238,9312,7926,12162,1,17238
"2447","Texas","shelby",13.15,69.95,14.45,0,0,0,40725,25725,12565,13160,16708,13,1978.84615384615
"2448","Texas","sherman",41.7,55.8,0.2,0,0.7,0,51987,3066,1574,1492,1911,1,3066
"2449","Texas","smith",12.25,65,13.9,0.3,0,0,46712.5,217552,105157,112395,151454,7,31078.8571428571
"2450","Texas","somervell",18.25,80.55,0.4,0,0.15,0.25,48181,8608,4159,4449,6289,1,8608
"2451","Texas","starr",99,0.9,0,0,0,0,24458,62648,30368,32280,27720,1,62648
"2452","Texas","stephens",26,71.8,3.2,0,0,0,45316,9452,5036,4416,6873,3,3150.66666666667
"2453","Texas","stonewall",20.2,75.5,3.7,0,0,0,42155,1414,722,692,1000,1,1414
"2454","Texas","sutton",58.8,39.9,0.1,0,0,0.7,51667,3966,2036,1930,2506,1,3966
"2455","Texas","swisher",42,50.4,6.3,0.7,0,0,44784,7713,4041,3672,5373,1,7713
"2456","Texas","tarrant",21.65,52.9,9.6,3.3,0.1,0,54702.5,1914526,937266,977260,1219370,23,83240.2608695652
"2457","Texas","taylor",20.7,67.7,5.9,0.9,0,0,41063,134435,65704,68731,97954,6,22405.8333333333
"2458","Texas","terry",50.3,45.7,3.8,0,0.2,0,36929,12687,6835,5852,8690,1,12687
"2459","Texas","throckmorton",12.7,84.4,0.2,0.5,0,0,41042,1545,724,821,1207,1,1545
"2460","Texas","titus",44.15,47.7,10.1,0.4,0.15,0,45643.5,32553,16046,16507,18834,1,32553
"2461","Texas","tom green",35.45,59.1,2.9,0.95,0,0,43260.5,115056,56913,58143,85071,2,57528
"2462","Texas","travis",26.8,55.3,4.4,3.2,0,0,60125,1121645,564941,556704,734355,12,93470.4166666667
"2463","Texas","trinity",6.9,83.1,6.4,0,0.3,0,36397,14405,7001,7404,11140,2,7202.5
"2464","Texas","tyler",5.2,84.4,3.1,0,0,0,41205,21462,11629,9833,16936,2,10731
"2465","Texas","upshur",8.1,82.6,9.4,0.1,0.3,0,47037,40096,19949,20147,29349,1,40096
"2466","Texas","upton",45.75,49.7,3.75,0,0,0,47699,3405,1623,1782,2101,2,1702.5
"2467","Texas","uvalde",70.6,26.9,0.1,0.1,0.1,0,41563,26952,13189,13763,17333,1,26952
"2468","Texas","val verde",88.6,10.8,0,0,0,0,38519,48980,24828,24152,28332,1,48980
"2469","Texas","van zandt",9.2,84.65,2,0.2,0.3,0,43467.5,52736,25975,26761,39009,1,52736
"2470","Texas","victoria",48.4,45.05,4.85,0.65,0,0,48792,90099,44152,45947,63320,2,45049.5
"2471","Texas","walker",15.5,59.75,24.85,0.15,0.1,0,41561.5,69330,40484,28846,55079,2,34665
"2472","Texas","ward",53.8,38.5,3.5,0.3,0.5,0,50962,11225,5590,5635,7642,3,3741.66666666667
"2473","Texas","washington",16,66.55,15.1,0.25,0,0,51723,34236,17143,17093,25530,44,778.090909090909
"2474","Texas","webb",97.45,2.15,0,0,0,0,30282,263251,128182,135069,127050,2,131625.5
"2475","Texas","wharton",37,35.8,13.9,0,0,0,42702,41264,20305,20959,27792,2,20632
"2476","Texas","wheeler",25.55,69.1,2.45,0.5,0.2,0.35,51655,5618,2842,2776,3752,2,2809
"2477","Texas","wichita",15.8,65.2,6.35,1.15,0.35,0,41019,131957,68245,63712,97413,4,32989.25
"2478","Texas","wilbarger",26.55,56.15,5.85,0.5,0.2,0,43578.5,13158,6556,6602,9653,1,13158
"2479","Texas","williamson",22,64.6,4.1,2.7,0,0,70893,473592,232740,240852,316738,9,52621.3333333333
"2480","Texas","wilson",38.4,57.5,1,0,0.1,0,60784,45509,22823,22686,33075,5,9101.8
"2481","Texas","winkler",58.8,37.9,2.2,0,0,0,55000,7576,3808,3768,4611,1,7576
"2482","Texas","wise",13.7,82.4,1,0.3,0.5,0,60833,61243,30667,30576,43145,2,30621.5
"2483","Texas","wood",8.55,87.15,0.75,0,0.35,0,44395.5,42712,21159,21553,33294,6,7118.66666666667
"2484","Texas","yoakum",58.25,39.65,0.45,0.6,0.1,0,56363.5,8213,4122,4091,4087,1,8213
"2485","Texas","young",19.35,76.4,0.9,0.15,0.35,0,40294,18329,9158,9171,13125,2,9164.5
"2486","Utah","beaver",11.05,88.55,0.15,0,0.15,0,52998,6461,3318,3143,4165,4,1615.25
"2487","Utah","box elder",5.9,89.4,0.1,0.9,0.6,0,59022,50991,25709,25282,33466,2,25495.5
"2488","Utah","cache",6.95,86.15,0.4,1.75,0.2,0,52396,117449,58573,58876,75915,2,58724.5
"2489","Utah","carbon",13.2,84.6,0,0.9,0.4,0,46272,20927,10335,10592,15018,5,4185.4
"2490","Utah","davis",7.85,85.4,0.7,1.3,0.1,0.1,74428,323374,162703,160671,207629,3,107791.333333333
"2491","Utah","duchesne",5.2,87.6,0.2,0.1,5.4,0.1,64012,19817,10051,9766,12752,1,19817
"2492","Utah","garfield",5.55,90.15,0.55,0.8,0.45,0.6,42372,5069,2637,2432,3627,7,724.142857142857
"2493","Utah","grand",10.05,83.05,0.3,1.4,3.55,0.65,41388.5,9388,4833,4555,6966,2,4694
"2494","Utah","iron",6.3,89,0.5,0.35,1.2,0.2,46262,47139,23588,23551,32229,3,15713
"2495","Utah","juab",4.25,92.7,0.1,0.3,0.9,0.25,55811.5,10400,5404,4996,6599,1,10400
"2496","Utah","kane",4.9,91.75,0.15,0.2,0.25,0,50181,7202,3502,3700,5527,6,1200.33333333333
"2497","Utah","millard",13.6,82.6,0.4,0.9,0.6,0.1,51033,12582,6414,6168,7876,2,6291
"2498","Utah","morgan",1.55,97.1,0.2,0.4,0,0.05,69789.5,10276,5238,5038,6525,8,1284.5
"2499","Utah","salt lake",12,79,0.8,2.9,0.3,0.3,62324.5,1078958,541831,537127,695153,12,89913.1666666667
"2500","Utah","san juan",3.3,39.5,0.1,0.1,54.85,0.1,37354,15152,7538,7614,10025,20,757.6
"2501","Utah","sanpete",8.1,86.1,0.2,0.6,0.6,0,47454,28261,14845,13416,19551,2,14130.5
"2502","Utah","sevier",5.7,91.4,0.6,0.3,1.2,0,44367,20871,10615,10256,14175,2,10435.5
"2503","Utah","summit",10.7,84.9,0.3,1.1,0.2,0,100455,38521,19616,18905,25978,8,4815.125
"2504","Utah","tooele",11.75,82.1,0.55,0.3,0.3,0,56239,60893,30737,30156,38157,1,60893
"2505","Utah","uintah",8.3,86.25,0.4,0.15,1.15,0,68593.5,35721,18262,17459,23147,1,35721
"2506","Utah","utah",7.8,86.4,0.3,0.9,0,0.2,65036,551957,277687,274270,335824,5,110391.4
"2507","Utah","wasatch",9.55,86.95,0,1.65,0.05,0,67872,26661,13421,13240,16103,1,26661
"2508","Utah","washington",10.1,86.3,0.4,0.5,0.5,0.4,48515,148244,73265,74979,101145,44,3369.18181818182
"2509","Utah","wayne",4.8,92.5,0.7,0.7,0.6,0.6,40645,2722,1407,1315,1897,28,97.2142857142857
"2510","Utah","weber",15.15,79.55,0.7,0.8,0.4,0,55358.5,238682,119748,118934,157797,2,119341
"2511","Vermont","addison",1.5,95.3,0.65,1.05,0.35,0,58589.5,36943,18355,18588,29318,1,36943
"2512","Vermont","bennington",1.55,96.1,0.1,0.25,0.05,0,54142.5,36589,17948,18641,29144,1,36589
"2513","Vermont","caledonia",0.9,96.3,0.3,0.35,0.1,0,43586,31012,15400,15612,24315,1,31012
"2514","Vermont","chittenden",1.75,90.15,1.35,1.95,0,0,63566,159711,77980,81731,124443,1,159711
"2515","Vermont","essex",1.3,95.8,0.8,0.5,0,0,36833,6207,3111,3096,4971,15,413.8
"2516","Vermont","franklin",1.35,94.85,0.2,0.15,0.35,0,56138.5,48418,24000,24418,36678,34,1424.05882352941
"2517","Vermont","lamoille",0.6,95.1,0.5,0.2,0.6,0,53611,25027,12439,12588,19138,1,25027
"2518","Vermont","orange",1.05,95.55,0.2,0.3,0.7,0,54583.5,28929,14349,14580,23049,38,761.289473684211
"2519","Vermont","orleans",0.8,96.55,0.25,0.2,0.35,0,44822,27146,13611,13535,21274,8,3393.25
"2520","Vermont","rutland",1,95.6,0.25,0.3,0.1,0,52951.5,60530,29688,30842,48830,1,60530
"2521","Vermont","washington",1.3,94.5,0.3,0.6,0,0,60163,59132,29182,29950,46741,44,1343.90909090909
"2522","Vermont","windham",1.1,93.85,0.65,0.3,0,0,51693,43858,21603,22255,34976,4,10964.5
"2523","Vermont","windsor",0.75,95.45,0.35,0.25,0,0,53982,56150,27488,28662,44683,2,28075
"2524","Virginia","accomack",6.1,64.75,27.7,0,0,0,40105,33115,16117,16998,24572,1,33115
"2525","Virginia","albemarle",4.95,78.15,8.65,2.4,0,0,68898,103108,49365,53743,76013,1,103108
"2526","Virginia","alexandria city",9.4,65.7,17.15,5.7,0,0,100690.5,149315,72057,77258,99903,1,149315
"2527","Virginia","alleghany",0.55,94.95,3.55,0.15,0,0,48504,16066,7888,8178,12728,2,8033
"2528","Virginia","arlington",10.9,68.1,5,7.9,0,0,104527,223945,112006,111939,159816,2,111972.5
"2529","Virginia","augusta",1.8,93.6,3.2,0.1,0,0,54902,74053,37440,36613,58336,1,74053
"2530","Virginia","bath",3.5,91.2,3.4,0,0,0,43646,4583,2233,2350,3557,1,4583
"2531","Virginia","bedford",1.5,91.7,4.9,0,0,0,55191,76463,37567,38896,59639,3,25487.6666666667
"2532","Virginia","brunswick",1.4,31,63.9,0,0,0,37318,16930,8882,8048,13755,2,8465
"2533","Virginia","buchanan",0,96.3,0,0.4,0,0,30899,23486,11889,11597,19176,3,7828.66666666667
"2534","Virginia","campbell",1.35,82.55,11.7,0.5,0,0,45091.5,55012,26655,28357,42668,4,13753
"2535","Virginia","carroll",3.4,94.9,0.7,0,0,0,37664,29856,14955,14901,23665,13,2296.61538461538
"2536","Virginia","charlotte",0.5,66.1,31.3,0.2,0,0,35322,12313,6129,6184,9587,3,4104.33333333333
"2537","Virginia","charlottesville city",3.75,68.1,14.7,5.6,0,0,53827,45084,21771,23313,34619,1,45084
"2538","Virginia","chesapeake city",5.3,62.1,26.6,2.5,0,0,66861,230601,112641,117960,169564,1,230601
"2539","Virginia","chesterfield",5.8,66.5,18.7,2.4,0,0,69159,328176,157960,170216,234210,3,109392
"2540","Virginia","clarke",4.6,84.7,6.3,0.9,0.5,0,74096,14299,7031,7268,10916,6,2383.16666666667
"2541","Virginia","craig",0,96,0.2,0.4,0,0,44330,5212,2502,2710,4041,1,5212
"2542","Virginia","culpeper",9.45,73.35,11.7,1,0.05,0,64854.5,48424,24398,24026,34159,1,48424
"2543","Virginia","cumberland",0.15,62.2,33.45,0,0.45,0,39174.5,9859,4940,4919,7749,11,896.272727272727
"2544","Virginia","danville city",2.6,43.3,49.2,0.7,0,0,31404,42450,19411,23039,32563,1,42450
"2545","Virginia","dickenson",0.5,98.3,0.85,0,0,0,34618,15463,7848,7615,12150,1,15463
"2546","Virginia","emporia city",3.25,37.85,56.2,0.95,0.25,0,28497.5,5672,2605,3067,4180,1,5672
"2547","Virginia","essex",0.2,53.2,44.5,0,0.2,0,45000,11151,5158,5993,8851,15,743.4
"2548","Virginia","fairfax",11.7,56.1,6.3,16.3,0,0,112736,1128722,558606,570116,712214,4,282180.5
"2549","Virginia","fauquier",4.2,82.5,7.2,1.2,0,0,92353,67463,33341,34122,49173,1,67463
"2550","Virginia","floyd",1,92.4,1,0,0,0,50099,15523,7788,7735,12219,9,1724.77777777778
"2551","Virginia","franklin",1.35,91.65,4.3,0,0,0,45167.5,56315,27611,28704,44356,34,1656.32352941176
"2552","Virginia","franklin city",0.9,34.05,63,0.55,0,0,34735,8457,3766,4691,6272,1,8457
"2553","Virginia","frederick",6.8,84.5,4.9,1.15,0.1,0,69211,81340,40404,40936,59655,1,81340
"2554","Virginia","fredericksburg city",8,64.05,18.15,2.1,0.1,0,59198.5,27395,12783,14612,20606,1,27395
"2555","Virginia","galax city",16.15,76.05,6,0.45,0.05,0,33070,6876,3321,3555,4898,1,6876
"2556","Virginia","giles",1.7,94.6,0.65,0.65,0.25,0.05,47624,16907,8287,8620,13321,2,8453.5
"2557","Virginia","gloucester",2.2,85,8.05,0,0,0,65181,37001,18283,18718,29097,2,18500.5
"2558","Virginia","grayson",1.5,91.9,1.5,0,0,0,30667,15573,7675,7898,12604,4,3893.25
"2559","Virginia","greene",3,85.9,6.7,0.6,0,0,55467,18938,9237,9701,13856,14,1352.71428571429
"2560","Virginia","halifax",0.8,61.3,33.5,0.4,0,0,34811,35506,16904,18602,27800,3,11835.3333333333
"2561","Virginia","hampton city",3.7,37.1,51.3,1.3,0.1,0,48125,137081,66111,70970,104621,1,137081
"2562","Virginia","hanover",1.8,86.2,8,1,0,0,80299,101340,49687,51653,76353,1,101340
"2563","Virginia","harrisonburg city",20.8,70.4,6.8,3.9,0,0,43196,51388,24462,26926,37978,1,51388
"2564","Virginia","henrico",3.9,62.3,16.8,4.1,0,0,61129,318864,150466,168398,225746,2,159432
"2565","Virginia","henry",5.5,71.4,19.15,0.2,0,0,35660.5,52580,25278,27302,40967,8,6572.5
"2566","Virginia","highland",0,99.5,0,0,0.4,0,43914,2244,1003,1241,1920,2,1122
"2567","Virginia","hopewell city",7.25,46.85,36.45,1,0,0,32474,22279,10546,11733,16085,1,22279
"2568","Virginia","james city",3.9,77,13,2.8,0.3,0,80625,70673,34241,36432,54244,2,35336.5
"2569","Virginia","lancaster",0.8,63.3,34.7,0.4,0,0,51875,11129,5240,5889,9354,10,1112.9
"2570","Virginia","lee",0.4,97.65,0.25,0,0,0,32382,25206,13223,11983,20178,10,2520.6
"2571","Virginia","lexington city",3.9,75.4,10.8,6.9,0,0,34017,7071,4372,2699,6261,1,7071
"2572","Virginia","loudoun",9.1,61.8,7.05,13.95,0.1,0,126351.5,351129,173986,177143,213498,2,175564.5
"2573","Virginia","lynchburg city",1.5,68,22.8,2,0,0,38184,78158,36717,41441,60214,1,78158
"2574","Virginia","madison",1.95,85.9,8.25,0,0,0,47789,13147,6363,6784,10255,27,486.925925925926
"2575","Virginia","manassas city",27.2,48.2,14,5.7,0,0,71157,40743,20314,20429,22986,1,40743
"2576","Virginia","martinsville city",2.3,45.5,44.9,0,0,0,25444,13624,6155,7469,10330,1,13624
"2577","Virginia","mecklenburg",2,59,36.3,0,0,0,36389,31555,15232,16323,25133,8,3944.375
"2578","Virginia","middlesex",2.4,76.9,21.65,0,0.1,0,53476,10717,5302,5415,8993,18,595.388888888889
"2579","Virginia","montgomery",2.55,85.25,3.1,2.8,0,0,44940,96467,49981,46486,75497,43,2243.41860465116
"2580","Virginia","nelson",4.2,81.7,13.8,0.3,0.3,0,49792,14858,7210,7648,11616,2,7429
"2581","Virginia","new kent",1.3,81.6,12.8,0.9,0.7,0,71014,19560,10045,9515,15146,1,19560
"2582","Virginia","newport news city",6,43.3,35.15,2.15,0.05,0,47714,181323,87790,93533,132255,2,90661.5
"2583","Virginia","norfolk city",5.1,50,34.1,2.6,0,0,46250,245452,128079,117373,187995,4,61363
"2584","Virginia","northampton",6.6,54,37.8,1,0,0,34537,12184,5917,6267,9423,3,4061.33333333333
"2585","Virginia","northumberland",0.8,74.5,23.8,0,0,0,52661,12304,5937,6367,10242,1,12304
"2586","Virginia","norton city",2.4,86.6,3.4,5.8,0.1,0,27731,4007,1626,2381,3122,1,4007
"2587","Virginia","orange",4,77.7,14,1,0,0,64410,34596,16922,17674,26087,38,910.421052631579
"2588","Virginia","page",1.8,96.6,0.7,0,0,0,45125,23843,11707,12136,18776,3,7947.66666666667
"2589","Virginia","patrick",1.95,89.95,5.35,0,0,0,33876.5,18264,9001,9263,14683,1,18264
"2590","Virginia","petersburg city",3.2,13.7,75.1,0.3,0,0,31849,32123,14773,17350,24787,2,16061.5
"2591","Virginia","portsmouth city",3.5,41.6,44.8,0.4,0,0,42639.5,96135,46221,49914,72214,1,96135
"2592","Virginia","prince edward",3,63.8,32.2,0.3,0,0,46176,23022,11426,11596,18899,1,23022
"2593","Virginia","prince william",17.15,47,16.65,6.95,0,0,104233,437271,217901,219370,271567,2,218635.5
"2594","Virginia","pulaski",1.4,92,4.1,0.1,0,0,48392,34528,17232,17296,27731,13,2656
"2595","Virginia","richmond",6.3,61,28.8,2.25,0.25,0,47666.5,8989,5166,3823,7125,7,1284.14285714286
"2596","Virginia","richmond city",1.95,36.2,43.65,1.2,0,0,39068.5,213735,101702,112033,165081,3,71245
"2597","Virginia","roanoke city",4.7,69.1,11.8,1.6,0,0,40283,98736,47511,51225,72519,1,98736
"2598","Virginia","rockingham",4.1,93.1,1.1,0.1,0,0,55511,77785,38141,39644,57657,4,19446.25
"2599","Virginia","russell",1.1,97.4,0.6,0,0,0,38659,28245,13803,14442,22427,4,7061.25
"2600","Virginia","scott",0.7,97.15,0.4,0.1,0,0,36993,22570,11369,11201,18193,10,2257
"2601","Virginia","shenandoah",5.2,90.6,0.8,0.1,0,0,49889,42724,20725,21999,32360,1,42724
"2602","Virginia","smyth",1.8,93.8,1.5,0.1,0,0,37059,31734,15512,16222,25159,1,31734
"2603","Virginia","spotsylvania",7.35,70.75,13.7,2.2,0.2,0,83207,127691,62742,64949,90536,1,127691
"2604","Virginia","stafford",8.9,69.9,14.6,2.3,0.1,0,98000,137145,69055,68090,95373,2,68572.5
"2605","Virginia","suffolk city",1.75,56,34.15,0.6,0,0,64733,86184,41511,44673,63388,1,86184
"2606","Virginia","surry",1.7,52.05,44.35,0.75,0.15,0,53677.5,6823,3349,3474,5485,2,3411.5
"2607","Virginia","sussex",2.8,44.5,52.7,0.1,0.1,0,36194.5,11864,8130,3734,9909,4,2966
"2608","Virginia","tazewell",0.3,96.9,1.7,0,0,0,37514,43870,21766,22104,35017,4,10967.5
"2609","Virginia","virginia beach city",7,64.4,16.4,4.6,0,0,67857,448290,220275,228015,331443,2,224145
"2610","Virginia","warren",5.9,88.85,3.05,0.7,0.15,0,60669,38481,19278,19203,29172,12,3206.75
"2611","Virginia","washington",1.3,96,0.5,0.3,0,0,42321,54759,27092,27667,43902,44,1244.52272727273
"2612","Virginia","westmoreland",3.4,57.3,28.7,0.35,0.25,0,49693.5,17557,8582,8975,13759,3,5852.33333333333
"2613","Virginia","winchester city",12.3,70.5,7.1,2,0.1,0,45662,27168,13433,13735,18942,1,27168
"2614","Virginia","wise",0.9,95,2.3,0.1,0,0,35417,40530,20986,19544,32082,2,20265
"2615","Virginia","wythe",1.25,96.4,0.9,0.2,0,0,41314,29190,14352,14838,23167,1,29190
"2616","Virginia","york",4.65,75.5,10.6,3.55,0,0,84125.5,66471,32665,33806,48178,10,6647.1
"2617","Washington","adams",68,29.7,0.2,0.4,0,0,47535,19081,9698,9383,8881,15,1272.06666666667
"2618","Washington","asotin",3.4,92.35,0.3,0.35,0.8,0,42900,22040,10564,11476,17285,1,22040
"2619","Washington","benton",13.6,78.2,0.7,1.5,0.4,0,60673.5,184930,92396,92534,125134,9,20547.7777777778
"2620","Washington","chelan",22.75,73.8,0.3,0.35,0.6,0,53220,74267,37027,37240,51243,4,18566.75
"2621","Washington","clallam",3.6,86.8,0.3,1,1.7,0,47093,72397,35935,36462,58144,2,36198.5
"2622","Washington","clark",7.2,81.9,1.3,3.3,0.3,0,60724,444506,219826,224680,311662,29,15327.7931034483
"2623","Washington","columbia",6.4,88.5,0.4,0.6,0.5,0.9,38581,3989,2005,1984,3113,9,443.222222222222
"2624","Washington","cowlitz",7.4,84.8,0.3,1,1,0,53708.5,102338,50495,51843,76209,1,102338
"2625","Washington","douglas",26.3,69.65,0.1,0.55,0.65,0,46402,39599,19875,19724,25070,21,1885.66666666667
"2626","Washington","ferry",3.6,85.8,0.3,0.1,3.7,0.3,39432,7652,3987,3665,6151,1,7652
"2627","Washington","franklin",36.6,49.85,1.45,2.55,0.15,0,57320,86443,45052,41391,44033,34,2542.44117647059
"2628","Washington","garfield",3.4,94.1,0,1.2,0.1,0,45855,2230,1110,1120,1720,7,318.571428571429
"2629","Washington","grant",29.25,65.7,0.05,0.5,0.5,0,49521,92070,46507,45563,50991,16,5754.375
"2630","Washington","grays harbor",8.8,82.95,0.55,1.1,2.55,0,42781.5,71419,36748,34671,54051,2,35709.5
"2631","Washington","island",7,88.3,0.7,2.5,0.7,0,60880,79329,39540,39789,62231,1,79329
